SEX,EDUCATION,MARRIAGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month,AGE_BIN,LIMIT_BAL_LOG
female,graduate school,single,1,2,0,0,0,0,13425.928865368856,7616.553842951552,6055.10354682753,5789.831077887895,4492.031235271375,2282.8606100870124,0.0,7.275172319452771,6.329720905522696,8.492080490601163,5.993961427306569,0.0,0,35-45,12.429220196836383
male,university,married,1,-1,-1,-1,0,0,0.0,315.2784094220405,0.0,441.74512438663845,330.17317243853404,0.0,6.660575149839686,0.0,7.065613363597717,0.0,0.0,0.0,0,35-45,10.308985993422082
male,high school,married,0,0,0,0,-1,-1,15531.75757280528,14543.032842392086,9863.187211224447,8223.415221214971,1557.544654693557,1438.5727531545595,10.12667110305036,8.517393171418904,8.517393171418904,8.490438454107418,7.914617709040679,0.0,0,35-45,12.345838935721968
female,university,married,0,0,0,0,0,0,11118.83937102178,8654.891126008672,7863.7648610101505,9036.638881526702,10221.609578279735,19006.213577494455,8.419580362549237,8.006700845440367,6.90875477931522,7.601402334583733,7.7102051944325325,6.934397209928558,0,35-45,12.25486757159303
male,graduate school,married,0,0,0,-1,-1,-1,1316.5751504304246,1179.3213301852222,-4155.112071664209,20332.679545318726,22515.332576063167,43614.03123556892,6.933423025730715,7.216709486709457,11.66462457071542,8.294549515143679,8.517593111437565,8.294549515143679,0,30-35,12.793862088206213
female,university,single,1,2,0,0,0,0,2002.8194515695666,1478.686969987305,1545.79639634629,1974.5864286770202,2149.3921943529704,3487.9767938384816,0.0,7.1372784372603855,7.170888478512505,5.993961427306569,6.018593214496234,6.042632833682381,0,25-30,9.210440366976517
female,university,married,0,0,0,0,2,0,11982.138283825338,8746.221084870163,7684.099794529702,8640.689914461436,6268.962054372652,4379.061359686119,7.499423290592229,7.288244401020124,7.601402334583733,0.0,7.601402334583733,3.8066624897703196,0,35-45,11.918397239722838
male,university,single,0,0,0,0,0,0,10766.938090598322,6286.829047618203,3093.172389604413,2720.2648832439913,2110.4832629502944,2351.3988564764995,7.4067107301776405,6.925595197110468,5.3706380281276624,6.008813185442595,6.023447592961033,7.259116128097101,0,35-45,12.345838935721968
female,graduate school,single,-1,2,0,0,-1,-1,5017.581588944314,1670.0423630582236,2650.7669525710758,2089.0514152794635,10059.865228536793,22324.31651373988,0.0,8.699681400989514,0.0,10.694169708932606,9.61587214452889,0.0,0,30-35,11.51293546492023
male,high school,single,0,0,0,0,0,0,14628.208213574451,10473.158445981184,8871.747881215932,6644.865374205907,7119.956012688673,12512.10648482901,7.596894438144544,7.53689712956617,6.951772164398911,6.966967138613983,7.10002716662926,7.07326971745971,0,30-35,10.819798284210286
female,university,single,0,0,0,0,0,0,27499.7488595468,19677.543358094157,17034.60780816105,20304.97640666083,22794.022231961037,43918.996134527086,8.77971129020447,8.517393171418904,8.517393171418904,8.517393171418904,8.517393171418904,8.517393171418904,0,25-30,12.100717685412471
female,graduate school,married,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35-45,12.206077645517674
female,high school,married,0,0,0,0,-1,-1,14137.543068229674,10149.91986489062,7131.505659005724,0.0,2962.172009665982,0.0,7.618742377670413,7.409136443920128,0.0,9.249657234353133,0.0,0.0,0,45+,10.819798284210286
female,others,married,0,0,0,0,0,-1,50400.483208260324,33306.26435187228,24800.01301077244,15898.685433527537,6407.123242381769,50976.579652894034,9.004545458996587,9.211140052146748,8.632305998516742,7.601402334583733,11.925961838574711,8.699681400989514,1,35-45,12.25486757159303
female,high school,married,2,2,0,0,0,0,39012.27420560881,25476.454341263732,18647.711294705867,14541.749779354588,15108.551560777587,27091.95751414277,0.0,8.517393171418904,8.006700845440367,8.006700845440367,8.006700845440367,8.517393171418904,0,35-45,11.918397239722838
female,university,married,1,2,0,0,0,0,29817.754794084405,20684.883373132434,17817.079615538343,20308.439700531984,22763.901102271317,43952.83038331897,8.476579508530941,8.434028950155469,8.366602832783736,8.45553053102413,8.54188580400661,8.321421586897879,0,25-30,12.345838935721968
male,university,single,0,0,0,0,0,0,30978.720637217946,21638.76961185074,18180.037805529246,17007.277227063118,18054.94553653075,33480.88186166718,8.781708985836179,8.227108234348146,8.075893630298857,8.101980731853192,8.133293861222633,8.102889134640868,0,25-30,11.695255355062795
male,graduate school,others,0,-1,-1,0,0,0,14519.748490274333,837.0647505069616,10261.877062128915,6336.446134395823,7204.768508276856,10947.49602525837,8.00903068506973,10.989942910933607,7.313886831633462,7.607878073278507,6.90875477931522,6.90875477931522,0,45+,11.002116507732017
male,high school,single,1,2,2,0,0,0,5521.60444526015,4271.6617609383975,3650.757121364021,4171.749286906031,4548.741856269541,7807.23039926938,7.363913501405819,0.0,6.630683385642372,6.444131256700441,6.55250788703459,7.819636302367592,0,45+,9.90353755128617
female,university,single,0,0,-2,-2,-2,-2,6783.904331074522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45+,10.819798284210286
female,university,single,-1,-1,-1,-1,-1,-1,541.5473332888241,505.2748188742747,379.5220288978426,564.3948595518723,333.0430649116088,0.0,7.221835825288449,6.985641817639208,7.357556200910353,6.670766320845874,0.0,7.40184157874383,1,30-35,12.25486757159303
female,graduate school,single,1,-1,-1,-1,-1,-1,0.0,185.88357886378319,306.0506232257899,6494.488488438033,348.7488992300345,0.0,6.0330862217988015,6.725033642166843,10.273014553838664,6.725033642166843,0.0,6.0330862217988015,0,25-30,11.289794413577894
female,university,married,1,2,2,2,0,0,6879.00125643944,4888.936694215474,5015.906105669426,5578.463531105142,6998.887827096412,13090.057946845425,0.0,8.517393171418904,0.0,8.517393171418904,8.006700845440367,0.0,1,30-35,11.695255355062795
female,university,married,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45+,12.611541086966115
female,graduate school,single,0,0,0,0,0,0,13310.939654413885,9835.498220818072,8589.73268429045,9745.286629034244,10705.816614026367,19348.516139231127,8.006700845440367,8.006700845440367,7.601402334583733,7.601402334583733,7.528331766707247,8.006700845440367,0,25-30,10.819798284210286
female,graduate school,single,0,-1,-1,-1,-1,-2,596.9836727725983,252.55682557908216,0.0,122.01085151809077,0.0,0.0,6.396929655216146,0.0,5.537334267018537,0.0,0.0,0.0,0,25-30,12.206077645517674
female,university,married,0,0,0,0,0,0,26331.268376386415,14371.64221260644,11992.933241094328,14062.517170855755,15608.049828810581,29049.395450530163,8.079927770758275,8.006700845440367,7.917171988845776,8.006700845440367,8.006700845440367,8.006700845440367,0,45+,11.51293546492023
male,university,married,0,0,0,0,0,0,67153.04314696,43800.613615125374,37312.51735206396,37801.271933681404,37890.345878658474,73088.36099414164,9.306740866262498,9.191870855692521,8.987321812850125,8.965079015408355,9.071193240566025,8.77971129020447,0,35-45,12.899222326086994
female,graduate school,single,-2,-2,-2,-2,-1,-1,0.0,0.0,0.0,365.01260145080556,876.694632077907,0.0,0.0,0.0,6.838405200847344,7.81923445385907,0.0,0.0,0,35-45,12.206077645517674
female,high school,single,0,0,0,0,0,0,20762.17759433651,11572.881574687375,8906.863048513573,8023.338628077636,7883.641124720857,12942.306123809436,7.783640596221253,7.315218389752975,7.604396348796338,7.313886831633462,7.313886831633462,7.313886831633462,0,25-30,11.407576060361786
female,university,married,2,0,0,0,2,0,15080.960713808756,10844.851925800041,9530.37573063349,12019.65881314026,13049.959854332634,23781.992783599635,7.601402334583733,7.601402334583733,8.867990898182093,0.0,7.601402334583733,6.902742737158593,0,35-45,12.611541086966115
female,university,single,0,0,0,0,2,2,20548.87987288074,13759.449134804712,9090.476561340161,7637.529930757208,6980.32351618333,11861.99497663251,8.006700845440367,7.601402334583733,8.412054873292933,7.0909098220799835,0.0,7.0909098220799835,1,25-30,11.156264806643742
male,university,married,3,3,3,3,2,0,60606.01826527454,38017.34642088228,30030.337048921305,33134.41263600458,36082.7628064865,66599.51780445986,0.0,0.0,0.0,0.0,11.863589378812122,8.853808274977197,1,35-45,12.154784614286667
female,graduate school,single,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,2232.7983982117794,0.0,0.0,0.0,0.0,8.39931015075952,6.792344427470809,0,25-30,10.308985993422082
female,graduate school,married,1,-1,-1,-1,-1,0,0.0,237.5884226648622,0.0,829.6111284947059,3744.0913922939835,8567.886521435605,6.324358962381311,0.0,7.8168199657645525,9.526391218478407,8.867990898182093,6.70073110954781,0,45+,13.017005083966255
female,high school,married,2,2,2,2,2,2,12062.43130004075,9170.799970902432,8078.413257289284,9432.03999041299,10467.09732593662,19639.964966520238,8.268988209506656,7.550135342488429,7.550135342488429,7.550135342488429,8.188966863648876,0.0,0,21-25,10.819798284210286
male,university,married,1,2,2,3,2,0,11383.495690346717,7968.21258648611,7575.379267628488,8531.39909263291,9136.262331511165,16488.389566575555,0.0,8.496786381638575,0.0,0.0,7.496097345175956,8.006700845440367,0,45+,10.596659732783579
male,university,single,0,0,0,0,0,0,14747.252520855256,9970.236421680609,6381.845849269697,6413.018808080838,6996.000633637929,12532.69906767499,7.611347717403621,7.606387389772652,7.601402334583733,7.601402334583733,7.601402334583733,7.601402334583733,1,35-45,10.819798284210286
male,university,married,1,2,0,0,0,2,13385.117587892004,9314.415887212956,8223.768798402485,9631.402672735794,11134.353295411784,19597.73271347151,0.0,7.628517626575055,7.650168700845001,8.406708458240965,0.0,8.24301946898925,0,30-35,11.407576060361786
male,university,single,0,0,0,0,0,0,40875.30599832065,17297.60901000834,12292.547371230563,15062.307721052213,16572.232541777146,30885.273619716256,8.294299608857235,8.006700845440367,8.77971129020447,8.01102337918644,8.517393171418904,8.006700845440367,0,25-30,12.206077645517674
female,graduate school,single,0,0,0,0,0,0,11454.078514305964,7746.7304777324525,5681.8327487631805,5074.750620197044,5476.0256290375055,9457.157411058064,8.006700845440367,7.601402334583733,7.3783837129967145,8.006700845440367,7.937731775260109,0.0,0,25-30,11.002116507732017
female,graduate school,married,2,3,2,2,2,0,45742.756491369095,30032.108887839888,25962.79342721804,30547.433082558528,33041.00013528017,64514.69397212056,0.0,9.210440366976517,8.748463629942055,0.0,8.71915396346254,8.7157161275482,1,21-25,12.301387370778713
female,graduate school,single,1,2,0,0,0,0,15415.630475350534,10464.363986071841,8657.318307767866,9803.779556968408,10372.907480265432,18838.845662762196,1.9459101490553132,7.616775808698373,7.496097345175956,7.601402334583733,7.550135342488429,7.601402334583733,1,25-30,11.51293546492023
female,university,married,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35-45,12.611541086966115
male,graduate school,married,1,2,2,2,-1,0,6218.666719625788,4632.037415331833,4300.925665074786,3879.521047167177,5966.976179802557,8954.85280942928,6.90875477931522,7.608374474380783,1.9459101490553132,10.154285180632154,6.68586094706836,7.595889917718538,1,35-45,10.308985993422082
female,graduate school,single,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,-3725.9812586102125,0.0,0.0,0.0,0.0,0.0,7.601402334583733,0,25-30,10.819798284210286
male,university,single,0,0,0,0,0,0,14144.207232352435,10254.768256938609,8755.167746143901,10208.782264394094,11146.671821646658,20031.261937061867,7.85243908535751,7.0909098220799835,6.90875477931522,10.596659732783579,6.90875477931522,0.0,0,25-30,10.819798284210286
male,university,single,0,0,0,0,0,0,30259.811184086724,18726.854636034037,14786.358117346035,15897.895867783232,11127.90877205278,18661.809487265113,8.522976436171964,8.517393171418904,8.294299608857235,7.615791072035833,7.601402334583733,7.824445930877619,0,30-35,12.345838935721968
female,university,single,0,0,0,0,0,0,13492.015468549489,6591.657542586727,4143.956194317011,4891.343395395546,5411.052720534004,9318.08556467645,7.383989457978509,7.217443431696533,7.172424577124845,6.7650389767805414,6.610696044717759,6.90875477931522,0,21-25,12.25486757159303
male,graduate school,single,1,2,0,0,0,0,15135.543899896125,10395.856097967218,7827.993806703155,2659.3780581301694,2797.3838397322515,4637.980331673762,3.970291913552122,7.685703061234547,5.814130531825066,5.820082930352362,5.929589143389895,6.90875477931522,0,45+,10.819798284210286
male,university,single,0,0,0,0,0,0,32424.861930551113,22530.926676880656,18969.488457386055,22320.2283958194,25567.740950427487,50135.627583701746,8.702177865629675,8.518592212329946,8.518592212329946,9.210840247017833,8.988196320995057,8.520786726926367,0,35-45,12.644330802262578
female,graduate school,single,-1,-1,-1,-1,-1,-2,1258.6037291812363,425.90882846180705,676.7975198183633,1608.6049776789903,47.51388257738449,739.7104713830607,7.018401799069201,7.688913336864796,8.606851063346772,4.394449154672439,7.181591944611865,0.0,0,35-45,11.982935344196433
female,others,married,-1,-1,-1,-1,-1,-1,2700.9479802246037,3118.727578283856,7327.369562428629,1514.9083187345375,971.4312241328314,10070.283761413531,9.392411897514927,10.581089530093944,8.535229553902337,7.933079771880415,10.060747678734712,6.88653164253051,0,30-35,12.154784614286667
male,university,single,0,0,0,0,0,0,28382.01156454988,19767.086223193444,17086.69561385328,19916.65684224372,17565.233291173226,32349.535438627187,8.517393171418904,8.517393171418904,8.517393171418904,8.006700845440367,8.517393171418904,9.210440366976517,1,25-30,12.206077645517674
male,high school,married,0,0,0,0,0,0,6394.077495620386,4927.672776415719,4116.919353732252,4226.770099713106,3950.551615852148,6960.67690654651,7.602900462204755,7.602900462204755,7.313886831633462,6.90875477931522,7.601402334583733,7.601402334583733,0,45+,10.819798284210286
male,graduate school,married,3,3,3,3,2,0,75513.70467369341,49064.3197388221,40551.5192058314,29507.60026867907,28988.494593101783,49081.96831007124,0.0,0.0,6.2166061010848646,0.0,8.74321260347591,7.722234744709607,0,45+,12.54254845357358
male,university,single,0,0,0,0,0,0,10952.534988598367,7956.757862768891,6842.581777294577,8166.1168660279645,8715.60323836918,15528.3976880851,7.8434564043761155,7.873217054862741,7.804659297056102,6.792344427470809,6.963189985870238,6.816735880594968,0,21-25,11.51293546492023
female,high school,married,0,0,0,0,0,0,4664.1618059766315,3745.6243297371007,3682.4089738035705,3418.72455967557,2358.175792520225,460.8634227559272,7.381501894506707,8.049107721326406,7.151485463904735,5.075173815233827,0.0,0.0,0,25-30,9.90353755128617
female,graduate school,single,0,0,0,0,0,0,40577.0024564008,28024.645190528325,24206.998196288292,27060.28662533967,30325.070763635318,59422.802586401536,8.962007209588313,8.947025655972697,8.630700432209832,8.657998068007258,8.699681400989514,8.748463629942055,0,45+,12.345838935721968
female,university,married,2,0,0,0,2,0,17772.434025294962,11110.88599414346,7915.472802566242,7131.45152908925,5666.900371279638,8933.927111458403,8.073714641109857,7.583247524303362,8.14002395246292,2.0794415416798357,6.90875477931522,7.972810784121404,1,35-45,11.289794413577894
female,high school,married,0,0,0,0,0,0,37966.30541548186,24760.11976222003,21416.577486845163,24412.73207295844,27322.64846184704,49823.5747358548,8.290292591224315,8.249575150000199,8.120291313968561,8.151909872940905,8.246171559857563,8.013343181386672,0,25-30,11.918397239722838
male,university,married,-1,-1,-2,-1,2,2,9485.938396917765,6708.950245167707,0.0,5921.7487840094445,6513.210054118036,10957.93567345744,7.237059026124737,0.0,10.16277015046621,6.90875477931522,0.0,9.867031015525512,0,25-30,10.308985993422082
female,university,single,0,0,-1,-1,0,0,8037.414858827509,6036.1383353272995,204.33714067905146,3978.7690865639574,4610.21917322582,8370.946909691093,7.601402334583733,6.236369590203704,9.687940077843546,7.601402334583733,7.601402334583733,6.906754778648554,0,35-45,10.819798284210286
male,graduate school,single,1,-2,-2,-1,-1,0,-5.791789182602799,-6.043297939036542,-6.152909964398154,482.2484461165083,1422.881805945719,2478.852371110261,0.0,0.0,7.173958319756794,8.383890344101816,6.933423025730715,7.990576881743923,0,30-35,12.899222326086994
female,graduate school,married,-1,-1,-1,-1,-1,-1,579.9460764255069,0.0,50.28316125977378,607.8679779399356,2755.669452024474,608.7451900601027,0.0,4.553876891600541,7.44600149832412,9.164296433474776,6.966967138613983,0.0,0,45+,12.206077645517674
male,university,married,-1,-1,-1,-1,-1,-1,670.4348627938559,537.6229452583459,163.71152207283927,175.60705340779293,183.33315059868437,460.8634227559272,7.295735072749282,5.968707559985366,5.968707559985366,5.968707559985366,6.660575149839686,0.0,1,45+,12.100717685412471
female,graduate school,single,0,0,0,0,0,2,14273.556170605953,10017.389663020936,7323.6932082007625,2698.8846073431337,2907.593438565412,4618.1174618362975,7.786136437783072,7.601402334583733,6.137727054086234,6.602587892189336,0.0,4.997212273764115,0,25-30,10.819798284210286
female,high school,single,0,0,0,0,0,0,22873.39626452628,16157.858881017926,14069.603880733246,15458.49578956683,16859.535611465806,30600.95896710485,8.05579245097777,8.028129059431759,7.970049304976135,7.98514393119862,8.006700845440367,8.006700845440367,0,25-30,11.51293546492023
female,graduate school,married,2,2,2,2,2,2,75387.12672197167,49275.09025886327,39909.20471311494,47878.881957084144,52203.54359155389,96498.16451608136,9.433563920090563,7.650168700845001,10.001249270318624,9.273784544532717,0.0,9.254452946594503,0,45+,12.644330802262578
male,high school,others,1,-2,-1,0,0,0,-330.18695956054773,-386.71983614204953,1474.9757566047654,1958.7063512127863,2925.2429919135125,5421.996579185769,0.0,8.716207971151853,8.294299608857235,8.160803920954665,7.824445930877619,7.601402334583733,0,35-45,12.54254845357358
male,university,single,1,2,0,-1,-1,0,14670.794681280277,3558.2946686246682,2875.305339221628,4800.434703305171,15503.17418261949,28094.014749643604,0.0,7.601402334583733,9.912100355634351,11.205217540309441,8.006700845440367,8.294299608857235,0,30-35,11.407576060361786
female,graduate school,single,0,0,0,0,0,0,15959.768261137018,11691.32168687506,8525.294009626172,9323.381618605168,10915.045932583773,20593.191163314772,8.517393171418904,8.517393171418904,8.517393171418904,8.517393171418904,8.517393171418904,8.517393171418904,0,25-30,11.775297421715827
female,university,single,-2,-2,-2,-2,-2,-2,11013.413611713071,1771.2974687355722,378.36263418741737,0.0,1066.8388443860485,0.0,8.717027173294824,6.98933526597456,0.0,8.043663352393944,0.0,0.0,0,25-30,11.918397239722838
male,graduate school,single,0,0,2,0,0,0,9138.259876641912,6818.915694193156,5812.249149800158,6475.503011656919,7133.110840759017,13647.244474243986,8.188966863648876,0.0,7.313886831633462,7.170888478512505,8.294299608857235,0.0,0,30-35,10.308985993422082
female,graduate school,single,0,0,0,2,0,0,28459.639293782428,19549.728023344327,16996.54158461888,19356.47609439214,21243.603616108438,34969.303326010886,8.579416534596369,8.967759126769497,8.294299608857235,8.294299608857235,8.160803920954665,9.15915233520675,0,25-30,11.608244735642321
female,university,married,0,-1,-1,-1,-1,-2,4786.081773730937,1644.9147484318846,1187.3297395992613,832.1327360787245,0.0,0.0,8.628734566149145,8.369388996647842,7.820439515262181,0.0,0.0,5.017279836814924,0,30-35,12.100717685412471
male,high school,married,-1,-1,-1,-1,0,0,1072.965403170192,87.0206760752439,431.2357781575216,441.74512438663845,330.17317243853404,245.6465572449101,5.135798437050262,7.140453043101158,7.065613363597717,0.0,0.0,0.0,0,35-45,9.90353755128617
male,high school,single,0,0,0,0,0,0,13429.544189449742,11273.280491712569,11176.6368904482,12850.513452446567,14054.76433664272,25275.188763334863,9.652972804425787,9.664849580263269,8.59044365315583,8.60666819784384,8.433159195806228,8.133293861222633,0,25-30,11.608244735642321
male,university,single,-2,-2,-1,0,0,-2,8437.313325228683,6027.120794378423,13055.880607139099,14884.49099251112,12244.704711524444,12646.657940535983,7.0317412587631285,11.918677198664021,8.474494436883122,8.082402253926244,6.7650389767805414,6.447305862541213,0,35-45,13.122365377402328
male,university,married,0,0,0,0,0,0,5003.2890153588305,3715.7249941155173,3317.4118638583896,4057.780839277407,4701.492306283039,8557.574766897565,7.354362330421477,7.0909098220799835,7.601402334583733,7.601402334583733,7.601402334583733,8.006700845440367,0,45+,9.90353755128617
male,university,married,0,0,0,0,0,0,13030.226497299487,9005.092333517876,3759.8693361505375,4399.726892667377,4832.178781118632,8307.714213305453,7.727094484779841,7.380879035564116,7.161622002939187,6.480044561926653,6.51471269087253,6.5998704992128365,0,35-45,10.819798284210286
female,high school,married,0,-1,0,0,0,0,34609.52497373852,38219.69773628736,20212.04246438507,23352.717068802885,11773.217293443444,19888.072718000967,11.580593459194764,8.249836485425702,8.517393171418904,8.517393171418904,7.601402334583733,8.006700845440367,0,30-35,12.345838935721968
male,university,single,-1,-1,-1,0,0,-1,3721.0616571288087,1064.8152058232486,4077.334949092061,4312.399553021572,2439.5918667639417,616.0346238294903,9.2387334464774,9.86817120740856,5.87493073085203,0.0,6.980075940561763,0.0,0,35-45,9.90353755128617
male,university,married,0,0,0,0,0,0,7171.367787099494,5046.311039938167,3577.624554055955,3479.714762371452,2638.4463239802876,63109.655934953014,8.854093907655518,8.00736706798333,8.517793011488205,8.009695357742922,12.083933259744553,8.60392119492606,1,35-45,12.388398368982115
female,graduate school,married,2,2,2,0,0,0,28499.25239872291,19682.884578876143,13559.6194521501,15125.316080286377,16694.86866666165,30477.83369559194,8.982309899088579,0.0,8.006700845440367,8.006700845440367,8.03947991910045,8.006700845440367,1,30-35,11.608244735642321
male,high school,married,-1,-1,-1,-1,-1,-1,828.7341121409648,828.3404778685596,0.0,202.48399292782227,0.0,1596.4736296568751,7.824445930877619,0.0,6.137727054086234,0.0,8.029432840581244,5.638354669333745,0,30-35,12.611541086966115
male,university,married,0,0,0,0,0,0,6119.268560504236,2849.831623408677,2328.9115663625557,2694.426247210814,2656.9007176244195,4379.486391133003,7.062191632286556,7.0909098220799835,6.1779441140506,5.7745515455444085,5.820082930352362,5.1647859739235145,0,35-45,10.819798284210286
female,graduate school,single,1,2,2,2,0,-1,2377.370446999224,800.0749990910552,1777.9965629591452,314.35241423491055,183.33315059868437,245.6465572449101,0.0,8.517393171418904,0.0,0.0,5.968707559985366,7.186144304522325,0,25-30,11.51293546492023
female,university,married,0,0,0,0,0,2,7645.825900760324,5657.41889132894,4514.558211809884,4459.645065560896,4149.626881301857,5224.54957482141,7.438971592395862,7.601402334583733,7.0909098220799835,6.90875477931522,0.0,8.160803920954665,1,21-25,11.002116507732017
male,graduate school,single,0,0,0,0,-1,-1,70862.53498318406,47588.97092824835,40636.140788509736,20380.991928403626,886.0090323235154,0.0,9.438113191674054,9.527993782923948,8.52793528794814,7.824445930877619,0.0,0.0,0,30-35,12.793862088206213
male,university,married,0,0,2,0,0,0,6147.609080467574,4976.30891122266,4250.521771989675,4957.973013321808,5504.259085827013,9542.30320441411,7.998335395952982,0.0,6.90875477931522,6.90875477931522,6.673297967767654,6.705639094860003,1,35-45,10.308985993422082
female,graduate school,single,-1,0,-1,-1,-1,-1,4535.738765355751,1937.872726664998,1931.6355858940988,1919.2531683758666,2460.803446107891,5608.347038730355,7.313886831633462,8.987321812850125,8.853808274977197,9.04793908261736,9.472781556562168,9.61587214452889,0,30-35,12.676079399771027
female,university,married,-1,-1,2,-1,-1,-1,3242.731566595734,14279.465905643272,11096.580350052633,1608.1120625741512,7297.587198603948,5330.448477540961,11.085460116582396,5.7899601708972535,8.611593866837723,10.319859629482966,9.36383369293329,4.890349128221754,0,35-45,13.122365377402328
female,graduate school,single,0,0,0,2,2,0,2984.377868092198,2330.6608555818534,2422.630894976782,2530.010131975902,2458.5590908029344,4051.3403786867666,7.244941546337007,7.824445930877619,6.2166061010848646,0.0,6.2166061010848646,7.601402334583733,0,25-30,9.210440366976517
female,university,single,0,0,0,0,0,0,18331.626318142153,12660.847988902793,10839.752248689518,6333.424820399489,6950.188972356377,11465.164626605305,7.931284761525891,7.901377353792616,7.457609289715606,7.034387929915503,7.029087564149662,6.911747300251674,1,21-25,11.156264806643742
male,university,married,0,0,0,0,0,0,7600.706327946247,13278.924026097047,5316.002464708659,3918.532494766994,5157.56478806149,9286.627305549213,11.006838595551411,9.685331542732957,8.522180732927277,9.108639817149843,8.991686725934825,9.398809659356372,0,35-45,12.793862088206213
female,graduate school,single,0,0,0,0,0,0,31759.998948082466,21508.192030720285,18145.02213990214,20774.641852416982,22576.354472244828,40385.047486674455,8.517393171418904,8.517393171418904,8.30325712085294,8.517393171418904,8.294299608857235,8.294299608857235,0,30-35,12.25486757159303
male,university,married,0,0,0,0,0,0,33019.743839769595,20660.849012721108,17756.600977055892,21091.389895791952,21841.746663792816,41101.12381070314,8.31898612539206,8.434028950155469,8.90720619496548,8.160803920954665,8.268988209506656,8.412054873292933,0,35-45,12.611541086966115
female,high school,married,0,0,0,0,0,0,33341.96594406152,22788.274052497098,19329.249126854524,22570.68687999451,24918.63623063693,47134.87885743696,8.522379718103538,8.647168267837984,8.700847193443972,8.519989278718239,8.455743229100015,8.506132244056813,0,35-45,13.28787951079572
female,university,married,-2,-2,-2,-2,-2,-2,585.2272378113788,471.8932767521133,431.2357781575216,175.60705340779293,183.33315059868437,245.6465572449101,7.140453043101158,7.140453043101158,5.968707559985366,5.968707559985366,5.968707559985366,0.0,0,45+,11.51293546492023
female,university,single,0,0,0,0,0,0,19786.967813319305,14043.957044734665,12311.314861738541,13503.518980457515,12581.053951460446,16117.291284824787,8.071218539969863,8.161089512845797,7.824445930877619,7.601402334583733,7.601402334583733,6.90875477931522,0,25-30,11.289794413577894
female,university,single,0,0,2,2,0,0,8649.029327365235,6798.3000359851685,6037.222677620532,6743.505884638272,7253.765977623565,12482.35546285168,8.216358332386156,7.313886831633462,0.0,6.957497370876951,7.1316985104669115,7.696667081526462,0,21-25,10.308985993422082
female,high school,married,0,0,0,0,0,0,8737.022767074897,6497.040259756287,5290.876149467865,5764.2624497558,6476.837200985811,10816.332580180773,7.496097345175956,7.313886831633462,7.280008252884188,7.313886831633462,7.313886831633462,7.313886831633462,1,35-45,10.308985993422082
male,high school,married,-1,-1,-1,-1,0,-1,1416.4409045010436,1633.5584131215298,1442.661497094945,2869.473829304748,1654.8160760101944,4561.015312089734,8.62317351495347,8.608860379942062,9.299266581170585,3.2188758248682006,9.187071745036828,2.9444389791664403,0,35-45,11.695255355062795
male,graduate school,single,0,0,0,0,0,0,17898.842900880678,12256.194680160472,11798.098836561088,10852.210291058089,6991.875695894317,10623.351132123697,7.774435510302958,9.210440366976517,10.043292972227004,8.517393171418904,9.210440366976517,8.699681400989514,0,25-30,11.289794413577894
female,high school,married,2,2,2,2,2,2,5874.977497911943,4498.595985477307,3843.67738039799,4894.520217737406,5513.090100658049,9194.548557166143,7.313886831633462,0.0,8.006700845440367,7.313886831633462,0.0,7.550135342488429,1,45+,10.308985993422082
female,high school,married,0,0,0,0,0,0,7435.309289520842,4071.372345749932,3396.067945194759,3822.1102557491367,4193.125200184747,6728.104495997655,7.301147805856032,7.244941546337007,5.730099782973574,5.752572638825633,5.707110264748875,7.479299637782834,0,35-45,10.308985993422082
female,high school,single,1,2,0,0,0,-2,4008.2626604621805,2884.395784358393,3047.7239920741467,3136.260371223488,0.0,0.0,0.0,8.071218539969863,0.0,0.0,0.0,0.0,0,35-45,12.345838935721968
female,university,single,1,3,3,2,0,0,7059.2793091889425,5015.90722224578,4287.5200530334605,4729.585082272322,4023.1904414638916,5000.342369756662,0.0,0.0,0.0,6.1070228877422545,5.942799375126701,5.846438775057725,0,35-45,9.90353755128617
male,high school,single,0,0,0,0,0,0,14537.875766212646,10509.700508296302,8703.247034259306,4581.429589848121,4981.536873582923,8540.121181749184,7.691656822810547,7.3783837129967145,7.3783837129967145,6.55250788703459,6.55250788703459,6.754604099487962,1,30-35,10.819798284210286
